hour	mean	median	CI_low	CI_high	CI_83_low	CI_83_high
2018-12-17 00:00:00	0.2801719543730427	0.2804543456036021	-0.012484150614538695	0.5716305298115008	0.07283939743628022	0.4881224938968998
2018-12-17 01:00:00	0.08198691405960785	0.08109179391491209	-0.15984222898416448	0.3302212454746966	-0.08887516850857587	0.25400320075288546
2018-12-17 02:00:00	-0.071318137310038	-0.07297913317343019	-0.2555460362124363	0.12413344559175339	-0.2034243279318774	0.06198988997718997
2018-12-17 03:00:00	-0.11902998432350863	-0.12002064714083574	-0.2616245580608484	0.032731200843419656	-0.22204044291645833	-0.016752381282050147
2018-12-17 04:00:00	-0.1259825548590669	-0.12661980351351218	-0.2666206699514469	0.0182145807605139	-0.2256695228631295	-0.026823825905492895
2018-12-17 05:00:00	-0.28478703151527157	-0.28568506919819947	-0.423558667162354	-0.14102276582836826	-0.3828415051936227	-0.18506706248729235
2018-12-17 06:00:00	-0.32281926295451	-0.3278979419926812	-0.5581635127814867	-0.060522163642389555	-0.4921707422301642	-0.14670710332153852
2018-12-17 07:00:00	-0.0884199668680821	-0.09304495128314144	-0.4050985374957381	0.25942606785623784	-0.3162144672810205	0.14666482460173597
2018-12-17 08:00:00	-0.19659415894845567	-0.20037346574931086	-0.520791043376954	0.1596840798211116	-0.4278163829462513	0.04242918275068061
2018-12-17 09:00:00	-0.3233496978803669	-0.3227311612976874	-0.6061928606217176	-0.041826159538033744	-0.5244841826993316	-0.12328194989252675
2018-12-17 10:00:00	-0.22569246155783157	-0.22764373232866675	-0.5232775022065068	0.08726275544242705	-0.43653188610352034	-0.00965427045952847
2018-12-17 11:00:00	-0.15877389066971354	-0.1628266326945665	-0.45378732180329595	0.15365782170665318	-0.3685008682534549	0.05622945874636836
2018-12-17 12:00:00	-0.18783575159449703	-0.18955047488869725	-0.46232563425052653	0.09351222842525875	-0.38141929224821347	0.006261566344892933
2018-12-17 13:00:00	-0.2261483972502839	-0.22696158696329863	-0.4858688608230491	0.04408817991608308	-0.40816155347132305	-0.04398193802901347
2018-12-17 14:00:00	-0.13142211309675808	-0.13300796220017846	-0.3497781740833714	0.10469907420138326	-0.28897033988912196	0.03283616222499965
2018-12-17 15:00:00	-0.04286872055990326	-0.04414744428613525	-0.2982609399081564	0.21542712273899434	-0.2206120976790823	0.1363178647459033
2018-12-17 16:00:00	0.012491946450159292	0.010862693536258308	-0.22799223254822654	0.26812969430304134	-0.15682504652746698	0.18645157432486517
2018-12-17 17:00:00	-0.05783301931124205	-0.059311322359439575	-0.26938440890281046	0.15458456900028353	-0.20266551853899006	0.08737511358154838
2018-12-17 18:00:00	0.07511493564069192	0.07606546149391581	-0.17327522802933726	0.31320924823296753	-0.09775892644702554	0.24535078571257374
2018-12-17 19:00:00	0.13349629727234355	0.13268491528699924	-0.14135480184452187	0.4126951085273358	-0.06084879334156917	0.3257613288993192
2018-12-17 20:00:00	0.4965454644858253	0.4909595348244499	0.13903927482076578	0.8680074770185099	0.2422135045338024	0.7557514863705403
2018-12-17 21:00:00	0.7274459618121384	0.7220741187246786	0.34722862868166593	1.1126225273199248	0.46274843733755366	0.999123875586897
2018-12-17 22:00:00	0.3780957254857569	0.3767444413995815	0.061858669918209014	0.6910211722453952	0.157891049510981	0.5960245774876793
2018-12-17 23:00:00	0.3775259491199633	0.3798035556700757	0.06282887186615353	0.6936931165583576	0.1544025558719225	0.5989621272016612
2018-12-18 00:00:00	0.2801719543730427	0.2804543456036021	-0.012484150614538695	0.5716305298115008	0.07283939743628022	0.4881224938968998
