hour	mean	median	CI_low	CI_high	CI_83_low	CI_83_high
2018-12-17 00:00:00	0.03185280063588747	0.031856171095918505	0.03087883750113378	0.032827025484604914	0.031175745777411282	0.032525385431509526
2018-12-17 01:00:00	0.02141309805148322	0.0214146770120939	0.02057127552753476	0.022267703601118356	0.02082112335632787	0.022008954410219436
2018-12-17 02:00:00	0.014648751145679765	0.014646680363828164	0.013964664305601518	0.015339232888645192	0.014163884903881813	0.015126631029501646
2018-12-17 03:00:00	0.01115181380494092	0.011150352121987788	0.010506440997462594	0.01179375401530509	0.010699093171358864	0.011602545979294575
2018-12-17 04:00:00	0.009914637449497608	0.00991456391412075	0.009282221747028342	0.010586550056101079	0.009460028907220296	0.010367615484223911
2018-12-17 05:00:00	0.011361359287702202	0.011359124183868592	0.010682275078880426	0.012055689203391041	0.010879539247753383	0.01184460157175377
2018-12-17 06:00:00	0.017657656365363334	0.017650424277158086	0.016826282213442068	0.01850543653805231	0.017077996868139385	0.01824551380297543
2018-12-17 07:00:00	0.02697284289384977	0.026978400082921065	0.026006835154123952	0.027926454280551453	0.026297846960199163	0.02763956327113013
2018-12-17 08:00:00	0.03755002199736798	0.03754422817360886	0.03653098172384588	0.03859706908379627	0.03683669751147162	0.03828523193866993
2018-12-17 09:00:00	0.04661602916945882	0.04660695407873694	0.04552424052608506	0.04776655239914731	0.04583731677755069	0.04740451681588569
2018-12-17 10:00:00	0.05189112251252361	0.0518845205867766	0.05082331656052623	0.052998535369293304	0.05114353850909709	0.0526495160397373
2018-12-17 11:00:00	0.05324311877595933	0.053238426402649544	0.05232781599905601	0.05418221132944273	0.052600383048881164	0.0538909583803022
2018-12-17 12:00:00	0.05471274584584833	0.05468293664807121	0.05354232206910692	0.05606937092505697	0.053878936777123354	0.05560790776681932
2018-12-17 13:00:00	0.05436555393722586	0.054351201603439994	0.053352178937303665	0.05547446160057366	0.053631855990510555	0.055127099006577404
2018-12-17 14:00:00	0.053285793378414666	0.05328330794945171	0.05250880058354012	0.054082832095427066	0.05274111394666256	0.053833635740298265
2018-12-17 15:00:00	0.053390358083404886	0.05339097788322279	0.05261069233240895	0.054183930966686285	0.052836118800891015	0.05394399093769287
2018-12-17 16:00:00	0.054496101401082624	0.054494461338822256	0.05366694975528938	0.055327558847229195	0.053920300758406155	0.05507777117298063
2018-12-17 17:00:00	0.05516036769754986	0.05516109255124406	0.054368914767663534	0.05596400365671708	0.05461002086564528	0.055720508206870904
2018-12-17 18:00:00	0.05607735174083502	0.05607009756593896	0.05522941133671932	0.056951586496320955	0.055481425888510384	0.056681722412260604
2018-12-17 19:00:00	0.058877233267969294	0.058871690413619726	0.05785110855878221	0.05995264172312088	0.05814461477018227	0.05961729656754742
2018-12-17 20:00:00	0.0616787858910134	0.06167518824646584	0.060619097411411485	0.06277989045901211	0.06091840006133803	0.06244115591301516
2018-12-17 21:00:00	0.06188427303268909	0.06187747028006888	0.06069797029012002	0.06310163167341333	0.061054222342946454	0.06272222232714454
2018-12-17 22:00:00	0.05699811749353303	0.05698872366871404	0.055738081198849744	0.05829582088742896	0.05611021614884098	0.05791095380098405
2018-12-17 23:00:00	0.044800066140719914	0.044803949645986677	0.043652781068477066	0.04592864910818745	0.04401323421865388	0.04559372644652325
2018-12-18 00:00:00	0.03185280063588747	0.031856171095918505	0.03087883750113378	0.032827025484604914	0.031175745777411282	0.032525385431509526
