quantity	mean	median	CI_low	CI_high	CI_83_low	CI_83_high
dawn	2018-12-17 06:39:44.049990+00:00	2018-12-17 06:39:44.285784+00:00	2018-12-17 06:38:50.423141+00:00	2018-12-17 06:40:36.586874+00:00	2018-12-17 06:39:06.637346+00:00	2018-12-17 06:40:20.866958+00:00
