quantity	mean	median	CI_low	CI_high	CI_83_low	CI_83_high
sunrise	2018-12-17 07:11:49.738321+00:00	2018-12-17 07:11:49.370761+00:00	2018-12-17 07:08:47.781992+00:00	2018-12-17 07:14:50.622433+00:00	2018-12-17 07:09:43.799868+00:00	2018-12-17 07:13:53.548536+00:00
