quantity	mean	median	CI_low	CI_high	CI_83_low	CI_83_high
sunset	2018-12-17 17:18:18.719646+00:00	2018-12-17 17:18:18.128440+00:00	2018-12-17 17:14:44.686389+00:00	2018-12-17 17:21:57.242044+00:00	2018-12-17 17:15:47.145425+00:00	2018-12-17 17:20:51.276640+00:00
