hour	mean	median	CI_low	CI_high	CI_83_low	CI_83_high
2018-12-17 00:00:00	0.15395949926049157	0.15187255337328653	-0.11774399571818067	0.4379981140020969	-0.04179480641773363	0.3535900230776317
2018-12-17 01:00:00	0.05184503704350079	0.05117672125772143	-0.1566697456241202	0.2719820727400752	-0.09654027419566856	0.2048173566422228
2018-12-17 02:00:00	-0.005216089882316192	-0.005643157093766348	-0.16787897352950154	0.16897095698524733	-0.12232577799039439	0.1131663994644843
2018-12-17 03:00:00	-0.12140853394096264	-0.12220342045181817	-0.257905905332345	0.017829708572460842	-0.2175303632942357	-0.025391361919249837
2018-12-17 04:00:00	-0.11691477948131306	-0.11803167076289717	-0.23964445429308598	0.012663428167592264	-0.2051149991264288	-0.02757656662856173
2018-12-17 05:00:00	-0.21912434564537991	-0.21891402611610603	-0.36027643932522496	-0.07755066190264649	-0.31839618079460497	-0.12111028774794512
2018-12-17 06:00:00	-0.0032468175877466286	-0.007663259471092122	-0.2618706675933269	0.28029763816350456	-0.1881395404894198	0.19089479909508855
2018-12-17 07:00:00	0.19282828200331686	0.1867436439776089	-0.12832634776272822	0.552154113045682	-0.032774434326194556	0.4302276295224336
2018-12-17 08:00:00	-0.057745543853782416	-0.05848625967755476	-0.3607125445821957	0.24837601848769109	-0.2704158391623358	0.15586329275887933
2018-12-17 09:00:00	-0.28211243043855516	-0.27975431379838844	-0.5933441716300979	0.023447412929805334	-0.49663369021381365	-0.07041318407536447
2018-12-17 10:00:00	-0.27044014991588905	-0.2738150735465669	-0.5540893620636863	0.027820867490662017	-0.4738501027637425	-0.06135312312865263
2018-12-17 11:00:00	-0.31773735295880223	-0.31615735037732806	-0.5885901595217841	-0.055289378427185225	-0.5060350471254706	-0.13040170491464717
2018-12-17 12:00:00	-0.15104956977518683	-0.15224343721944658	-0.38685200089342847	0.08959782701063561	-0.31724057101541514	0.019241658531380903
2018-12-17 13:00:00	-0.3816164849371387	-0.3831556151340849	-0.598532318340351	-0.16281100233472853	-0.5343915257334352	-0.22599823307030845
2018-12-17 14:00:00	-0.14924654657285963	-0.15007590936603304	-0.3600275645667243	0.06763984151775877	-0.3002801321012572	0.0016870931362280212
2018-12-17 15:00:00	-0.1776250578823132	-0.17822394871318398	-0.3935122485067512	0.044478579449741304	-0.32870605301655104	-0.025210386592709008
2018-12-17 16:00:00	-0.08167511878559519	-0.08385086702120126	-0.31160422061227255	0.15874722524321608	-0.24613280874512064	0.08573990163920502
2018-12-17 17:00:00	-0.08158356116490616	-0.0807090905513088	-0.28296946102280274	0.1143279271282046	-0.22114184051592145	0.05688727759548311
2018-12-17 18:00:00	0.14073264695921012	0.14121546725774925	-0.07677058055102513	0.35943138279849585	-0.010888804559776328	0.29340394616798515
2018-12-17 19:00:00	0.40614095919680826	0.4049305966554315	0.13557215521934982	0.6802798258319002	0.2146229494414437	0.5999908321670678
2018-12-17 20:00:00	0.36570412276534336	0.36435375562623823	0.06459258515994215	0.6731881797568507	0.15415029790666965	0.5821232655059811
2018-12-17 21:00:00	0.45176824272841226	0.4504308427228598	0.09632030378147266	0.8143942898777118	0.20326900187065824	0.7048658938029481
2018-12-17 22:00:00	0.31117095847554554	0.31092787579304165	-0.0198322230342327	0.6360665522815745	0.078670815369859	0.5447899248877066
2018-12-17 23:00:00	0.3425926343901182	0.3410242007718212	0.030225187292828817	0.6596549286221465	0.12313376806118995	0.5672984189055417
2018-12-18 00:00:00	0.15395949926049157	0.15187255337328653	-0.11774399571818067	0.4379981140020969	-0.04179480641773363	0.3535900230776317
