quantity	mean	median	CI_low	CI_high	CI_83_low	CI_83_high
sunrise	2018-12-17 06:14:40.407942+00:00	2018-12-17 06:14:41.480490+00:00	2018-12-17 06:11:52.829365+00:00	2018-12-17 06:17:26.495451+00:00	2018-12-17 06:12:43.179926+00:00	2018-12-17 06:16:36.741193+00:00
