quantity	mean	median	CI_low	CI_high	CI_83_low	CI_83_high
sunrise	2018-12-17 06:31:15.372250+00:00	2018-12-17 06:31:15.186950+00:00	2018-12-17 06:30:05.367745+00:00	2018-12-17 06:32:23.872968+00:00	2018-12-17 06:30:27.270201+00:00	2018-12-17 06:32:03.696615+00:00
