quantity	mean	median	CI_low	CI_high	CI_83_low	CI_83_high
dusk	2018-12-17 20:08:26.712728+00:00	2018-12-17 20:08:26.386069+00:00	2018-12-17 20:06:55.843502+00:00	2018-12-17 20:10:00.251786+00:00	2018-12-17 20:07:21.743980+00:00	2018-12-17 20:09:31.980781+00:00
