user_id	mean	median	CI_low	CI_high	CI_83_low	CI_83_high
ur6361						
ur0694	2018-12-17 17:41:03.006107+00:00	2018-12-17 17:27:49+00:00	2018-12-17 17:09:28+00:00	2018-12-17 19:00:38.600000+00:00	2018-12-17 17:09:46+00:00	2018-12-17 18:42:27.520000+00:00
ur5871	2018-12-17 16:43:21.357143+00:00	2018-12-17 16:41:19+00:00	2018-12-17 16:29:09.200000+00:00	2018-12-17 17:08:09.975000+00:00	2018-12-17 16:29:25.555000+00:00	2018-12-17 17:03:18.465000+00:00
ur7562	2018-12-17 17:18:05.255385+00:00	2018-12-17 16:58:57.500000+00:00	2018-12-17 16:36:19+00:00	2018-12-17 19:01:48.325000+00:00	2018-12-17 16:37:14+00:00	2018-12-17 18:36:41+00:00
ur6104						
ur0166	2018-12-17 16:53:35.381526+00:00	2018-12-17 16:49:37+00:00	2018-12-17 16:31:48.650000+00:00	2018-12-17 17:30:48+00:00	2018-12-17 16:32:22.410000+00:00	2018-12-17 17:19:11.770000+00:00
ur7108						
ur3373	2018-12-17 16:59:42.281853+00:00	2018-12-17 16:54:34+00:00	2018-12-17 16:42:03+00:00	2018-12-17 17:44:15.100000+00:00	2018-12-17 16:42:07+00:00	2018-12-17 17:33:51.070000+00:00
ur4305						
ur1020	2018-12-17 18:48:37.442817+00:00	2018-12-17 18:50:40+00:00	2018-12-17 18:33:28+00:00	2018-12-17 19:03:53+00:00	2018-12-17 18:34:23+00:00	2018-12-17 19:00:25+00:00
ur0371	2018-12-17 17:50:19.601990+00:00	2018-12-17 17:41:11+00:00	2018-12-17 17:28:42+00:00	2018-12-17 18:47:15.800000+00:00	2018-12-17 17:29:05+00:00	2018-12-17 18:38:51.450000+00:00
ur3561	2018-12-17 17:17:24.840989+00:00	2018-12-17 17:08:05+00:00	2018-12-17 16:52:18.100000+00:00	2018-12-17 18:16:26.750000+00:00	2018-12-17 16:52:45.970000+00:00	2018-12-17 17:59:29.180000+00:00
ur6950						
ur7837	2018-12-17 18:59:00.255248+00:00	2018-12-17 18:41:23+00:00	2018-12-17 17:59:40.500000+00:00	2018-12-17 20:09:52.250000+00:00	2018-12-17 18:07:48+00:00	2018-12-17 20:06:55.700000+00:00
ur1320	2018-12-17 17:35:37.157371+00:00	2018-12-17 17:28:05.500000+00:00	2018-12-17 17:07:51+00:00	2018-12-17 18:20:52+00:00	2018-12-17 17:08:14+00:00	2018-12-17 18:16:10.215000+00:00
ur4329	2018-12-17 17:22:24.105670+00:00	2018-12-17 17:07:01+00:00	2018-12-17 16:32:30.725000+00:00	2018-12-17 18:55:37.925000+00:00	2018-12-17 16:36:51.685000+00:00	2018-12-17 18:40:27.210000+00:00
ur1298						
ur1769	2018-12-17 16:54:28.287356+00:00	2018-12-17 16:55:40.500000+00:00	2018-12-17 16:32:08.325000+00:00	2018-12-17 17:17:31.350000+00:00	2018-12-17 16:32:42.395000+00:00	2018-12-17 17:15:28.885000+00:00
ur2848						
ur3894	2018-12-17 18:20:54.349633+00:00	2018-12-17 18:14:38+00:00	2018-12-17 17:56:16+00:00	2018-12-17 18:54:46.800000+00:00	2018-12-17 17:57:09+00:00	2018-12-17 18:52:57.920000+00:00
ur5811	2018-12-17 17:33:04.721053+00:00	2018-12-17 17:32:21+00:00	2018-12-17 17:06:07.225000+00:00	2018-12-17 18:24:31.400000+00:00	2018-12-17 17:08:58.095000+00:00	2018-12-17 18:13:18.925000+00:00
ur4974						
ur0496	2018-12-17 18:18:09.695175+00:00	2018-12-17 18:07:31+00:00	2018-12-17 18:01:12.775000+00:00	2018-12-17 18:58:55+00:00	2018-12-17 18:01:18+00:00	2018-12-17 18:55:35+00:00
ur7147						
ur7097						
ur2770						
ur7911	2018-12-17 17:14:22.167203+00:00	2018-12-17 17:08:03+00:00	2018-12-17 17:00:03.500000+00:00	2018-12-17 18:17:02+00:00	2018-12-17 17:02:10.850000+00:00	2018-12-17 17:45:19+00:00
ur7229						
ur1095						
ur6782						
ur4169	2018-12-17 17:48:29.917073+00:00	2018-12-17 17:35:58+00:00	2018-12-17 17:14:25+00:00	2018-12-17 18:41:52.900000+00:00	2018-12-17 17:14:52.340000+00:00	2018-12-17 18:34:00.900000+00:00
ur3661						
ur6829	2018-12-17 17:57:34.477273+00:00	2018-12-17 17:51:02.500000+00:00	2018-12-17 17:47:36+00:00	2018-12-17 18:30:55.425000+00:00	2018-12-17 17:47:40+00:00	2018-12-17 18:22:49.960000+00:00
ur2390						
ur5168	2018-12-17 17:26:20.341463+00:00	2018-12-17 17:23:21+00:00	2018-12-17 17:10:10+00:00	2018-12-17 17:50:19+00:00	2018-12-17 17:10:54.800000+00:00	2018-12-17 17:44:44.400000+00:00
ur8248	2018-12-17 17:36:14.171053+00:00	2018-12-17 17:31:24+00:00	2018-12-17 17:28:49+00:00	2018-12-17 18:02:08+00:00	2018-12-17 17:28:56+00:00	2018-12-17 17:56:31.970000+00:00
ur2809	2018-12-17 19:01:34.995349+00:00	2018-12-17 19:15:19+00:00	2018-12-17 17:46:02.775000+00:00	2018-12-17 20:02:00.650000+00:00	2018-12-17 17:48:48.465000+00:00	2018-12-17 19:58:25.535000+00:00
ur0252	2018-12-17 17:26:13.831361+00:00	2018-12-17 17:14:37.500000+00:00	2018-12-17 16:59:38+00:00	2018-12-17 18:22:45.250000+00:00	2018-12-17 17:00:05+00:00	2018-12-17 18:14:02.250000+00:00
ur4593	2018-12-17 19:37:58.476562+00:00	2018-12-17 19:41:01.500000+00:00	2018-12-17 19:20:06.350000+00:00	2018-12-17 19:50:29+00:00	2018-12-17 19:20:51.950000+00:00	2018-12-17 19:50:12.205000+00:00
ur0471						
ur2003						
ur8608	2018-12-17 18:21:19.413502+00:00	2018-12-17 18:26:15+00:00	2018-12-17 18:03:22+00:00	2018-12-17 18:37:44.800000+00:00	2018-12-17 18:03:44+00:00	2018-12-17 18:36:22+00:00
ur4792						
ur3673	2018-12-17 18:35:51.782946+00:00	2018-12-17 18:36:24+00:00	2018-12-17 18:00:22.200000+00:00	2018-12-17 19:26:30.600000+00:00	2018-12-17 18:03:11.360000+00:00	2018-12-17 19:11:43.720000+00:00
ur1946	2018-12-17 18:15:46.988372+00:00	2018-12-17 18:14:58+00:00	2018-12-17 17:54:37+00:00	2018-12-17 18:53:22.825000+00:00	2018-12-17 17:54:56.675000+00:00	2018-12-17 18:47:36+00:00
ur5028	2018-12-17 17:37:41.910798+00:00	2018-12-17 17:22:17+00:00	2018-12-17 17:06:30+00:00	2018-12-17 18:17:39.375000+00:00	2018-12-17 17:07:25.250000+00:00	2018-12-17 18:16:12+00:00
ur5619						
ur1600						
ur1050						
ur8658	2018-12-17 16:57:56.400419+00:00	2018-12-17 16:55:15+00:00	2018-12-17 16:31:57.900000+00:00	2018-12-17 17:40:49+00:00	2018-12-17 16:32:56+00:00	2018-12-17 17:36:17.480000+00:00
ur8940						
ur8520	2018-12-17 17:03:32.246696+00:00	2018-12-17 16:51:24+00:00	2018-12-17 16:28:50.650000+00:00	2018-12-17 18:41:41.950000+00:00	2018-12-17 16:29:14.100000+00:00	2018-12-17 18:20:35.690000+00:00
ur4736						
ur2110	2018-12-17 17:55:16.542857+00:00	2018-12-17 17:52:21+00:00	2018-12-17 17:40:57.600000+00:00	2018-12-17 18:22:24.400000+00:00	2018-12-17 17:41:23.680000+00:00	2018-12-17 18:19:24.160000+00:00
ur0465	2018-12-17 17:15:59.488095+00:00	2018-12-17 17:00:06.500000+00:00	2018-12-17 16:32:00.125000+00:00	2018-12-17 18:51:11+00:00	2018-12-17 16:32:17.165000+00:00	2018-12-17 18:35:22.310000+00:00
ur3074	2018-12-17 16:49:37.992205+00:00	2018-12-17 16:46:18+00:00	2018-12-17 16:28:44.425000+00:00	2018-12-17 17:26:44+00:00	2018-12-17 16:29:11.245000+00:00	2018-12-17 17:16:06.755000+00:00
ur5124	2018-12-17 18:10:27.446809+00:00	2018-12-17 17:59:43+00:00	2018-12-17 17:44:53+00:00	2018-12-17 18:55:30+00:00	2018-12-17 17:45:12+00:00	2018-12-17 18:48:04.820000+00:00
ur4486						
ur0034	2018-12-17 17:35:12.771105+00:00	2018-12-17 17:30:52+00:00	2018-12-17 17:07:51+00:00	2018-12-17 18:22:07.300000+00:00	2018-12-17 17:08:39.580000+00:00	2018-12-17 18:14:01.420000+00:00
ur1168	2018-12-17 17:26:23.650631+00:00	2018-12-17 17:22:55.500000+00:00	2018-12-17 17:11:21+00:00	2018-12-17 17:52:08+00:00	2018-12-17 17:11:50+00:00	2018-12-17 17:46:31+00:00
ur6624						
ur1035						
ur6244	2018-12-17 17:56:57.360000+00:00	2018-12-17 17:44:10.500000+00:00	2018-12-17 17:32:08.475000+00:00	2018-12-17 18:41:22+00:00	2018-12-17 17:32:18.320000+00:00	2018-12-17 18:35:11.805000+00:00
ur0079						
ur7609	2018-12-17 17:18:27.900000+00:00	2018-12-17 17:27:58+00:00	2018-12-17 16:47:51+00:00	2018-12-17 17:29:13+00:00	2018-12-17 16:47:51+00:00	2018-12-17 17:29:13+00:00
ur1618	2018-12-17 19:13:12.820513+00:00	2018-12-17 19:16:12+00:00	2018-12-17 18:20:04.500000+00:00	2018-12-17 19:54:32.375000+00:00	2018-12-17 18:33:25.350000+00:00	2018-12-17 19:47:47.300000+00:00
ur2873	2018-12-17 17:35:39.638889+00:00	2018-12-17 17:31:22+00:00	2018-12-17 17:26:41.150000+00:00	2018-12-17 18:02:50+00:00	2018-12-17 17:27:01.310000+00:00	2018-12-17 17:54:15.075000+00:00
ur0875	2018-12-17 17:21:53.934383+00:00	2018-12-17 17:16:53+00:00	2018-12-17 17:06:37+00:00	2018-12-17 17:45:50+00:00	2018-12-17 17:07:30+00:00	2018-12-17 17:43:01.200000+00:00
ur3214	2018-12-17 17:31:12.887931+00:00	2018-12-17 17:21:18+00:00	2018-12-17 17:06:30.675000+00:00	2018-12-17 18:12:55.650000+00:00	2018-12-17 17:06:39.465000+00:00	2018-12-17 18:08:11+00:00
ur5734						
ur5754	2018-12-17 17:55:56.433962+00:00	2018-12-17 17:50:12+00:00	2018-12-17 17:25:56+00:00	2018-12-17 18:41:08+00:00	2018-12-17 17:26:39.500000+00:00	2018-12-17 18:34:50+00:00
ur0008	2018-12-17 17:24:16.056075+00:00	2018-12-17 17:21:17+00:00	2018-12-17 17:11:19+00:00	2018-12-17 17:47:59.400000+00:00	2018-12-17 17:11:26+00:00	2018-12-17 17:42:26.845000+00:00
ur3039	2018-12-17 17:59:59.939605+00:00	2018-12-17 17:59:29+00:00	2018-12-17 17:26:02+00:00	2018-12-17 18:47:17.500000+00:00	2018-12-17 17:27:11+00:00	2018-12-17 18:38:28.300000+00:00
ur1283						
ur1081						
ur1117	2018-12-17 17:42:41.220339+00:00	2018-12-17 17:47:24+00:00	2018-12-17 16:32:52.300000+00:00	2018-12-17 18:40:02.050000+00:00	2018-12-17 16:44:03.060000+00:00	2018-12-17 18:29:51.640000+00:00
ur2005	2018-12-17 17:45:46.996241+00:00	2018-12-17 17:43:52+00:00	2018-12-17 17:11:28.275000+00:00	2018-12-17 18:20:00.450000+00:00	2018-12-17 17:12:50.540000+00:00	2018-12-17 18:16:35+00:00
ur3962	2018-12-17 19:00:19.895884+00:00	2018-12-17 19:00:28+00:00	2018-12-17 17:48:12.625000+00:00	2018-12-17 20:11:19.375000+00:00	2018-12-17 17:52:53.875000+00:00	2018-12-17 20:09:56+00:00
ur7017						
ur6077						
ur9079						
ur6261						
ur1979						
ur0732	2018-12-17 17:16:34.890183+00:00	2018-12-17 17:11:39+00:00	2018-12-17 17:05:53+00:00	2018-12-17 17:49:32+00:00	2018-12-17 17:06:01+00:00	2018-12-17 17:41:10+00:00
ur5833						
ur3545						
ur3477	2018-12-17 17:58:45.356998+00:00	2018-12-17 17:49:02+00:00	2018-12-17 17:35:49.600000+00:00	2018-12-17 18:51:34+00:00	2018-12-17 17:36:24+00:00	2018-12-17 18:40:51.040000+00:00
ur8568						
ur5443	2018-12-17 17:27:30.550000+00:00	2018-12-17 17:20:28+00:00	2018-12-17 16:59:37.850000+00:00	2018-12-17 18:16:40.100000+00:00	2018-12-17 16:59:46.095000+00:00	2018-12-17 18:07:39.055000+00:00
ur7449	2018-12-17 18:15:33.761307+00:00	2018-12-17 18:15:36.500000+00:00	2018-12-17 17:56:40+00:00	2018-12-17 18:36:06+00:00	2018-12-17 17:57:24.195000+00:00	2018-12-17 18:33:06+00:00
ur3531						
ur4447	2018-12-17 18:12:03.568627+00:00	2018-12-17 18:12:56+00:00	2018-12-17 17:57:17.750000+00:00	2018-12-17 18:35:18.250000+00:00	2018-12-17 17:58:04+00:00	2018-12-17 18:28:11.500000+00:00
ur0321	2018-12-17 19:27:10.998405+00:00	2018-12-17 19:30:48+00:00	2018-12-17 19:11:46+00:00	2018-12-17 19:41:35+00:00	2018-12-17 19:11:59.305000+00:00	2018-12-17 19:39:40+00:00
ur4280	2018-12-17 17:56:34.855556+00:00	2018-12-17 17:52:24+00:00	2018-12-17 17:33:53+00:00	2018-12-17 18:34:36.825000+00:00	2018-12-17 17:34:47.485000+00:00	2018-12-17 18:30:16.175000+00:00
ur2365	2018-12-17 17:38:37.415771+00:00	2018-12-17 17:34:06+00:00	2018-12-17 17:20:55+00:00	2018-12-17 18:14:43+00:00	2018-12-17 17:21:08+00:00	2018-12-17 18:08:42+00:00
ur4155	2018-12-17 17:19:16.627469+00:00	2018-12-17 17:02:51+00:00	2018-12-17 16:33:44.550000+00:00	2018-12-17 18:52:15.900000+00:00	2018-12-17 16:34:55.540000+00:00	2018-12-17 18:40:40+00:00
ur1436						
ur7934						
ur2300						
ur5563	2018-12-17 19:11:09.918841+00:00	2018-12-17 19:13:13+00:00	2018-12-17 18:40:45+00:00	2018-12-17 19:28:59+00:00	2018-12-17 18:44:03.840000+00:00	2018-12-17 19:28:50+00:00
ur3977						
ur8165						
ur1966						
ur8731	2018-12-17 17:10:53.925000+00:00	2018-12-17 17:06:43+00:00	2018-12-17 16:54:58.875000+00:00	2018-12-17 17:40:12.375000+00:00	2018-12-17 16:55:56.145000+00:00	2018-12-17 17:32:20.755000+00:00
ur3659	2018-12-17 18:00:38.197065+00:00	2018-12-17 17:55:56+00:00	2018-12-17 17:47:49+00:00	2018-12-17 18:32:16.600000+00:00	2018-12-17 17:48:04+00:00	2018-12-17 18:25:39.340000+00:00
ur3567						
ur4913	2018-12-17 17:09:33.043050+00:00	2018-12-17 16:53:44+00:00	2018-12-17 16:31:12+00:00	2018-12-17 18:47:46+00:00	2018-12-17 16:31:44+00:00	2018-12-17 18:34:21.980000+00:00
ur0460	2018-12-17 17:42:00.423841+00:00	2018-12-17 17:28:45+00:00	2018-12-17 17:14:48+00:00	2018-12-17 18:37:27.500000+00:00	2018-12-17 17:14:53.500000+00:00	2018-12-17 18:27:13+00:00
ur4371	2018-12-17 17:44:58.583979+00:00	2018-12-17 17:46:01+00:00	2018-12-17 17:11:19.650000+00:00	2018-12-17 18:17:04.400000+00:00	2018-12-17 17:11:31.810000+00:00	2018-12-17 18:16:40+00:00
ur1110	2018-12-17 17:16:53.867631+00:00	2018-12-17 17:15:27+00:00	2018-12-17 16:59:37+00:00	2018-12-17 17:46:04+00:00	2018-12-17 16:59:45+00:00	2018-12-17 17:41:28.670000+00:00
ur3734						
ur8078	2018-12-17 18:03:13.215686+00:00	2018-12-17 17:58:02.500000+00:00	2018-12-17 17:49:36+00:00	2018-12-17 18:29:07+00:00	2018-12-17 17:50:01+00:00	2018-12-17 18:23:38+00:00
ur5562	2018-12-17 21:26:52.346939+00:00	2018-12-17 21:47:57+00:00	2018-12-17 19:00:46.650000+00:00	2018-12-17 22:47:01+00:00	2018-12-17 19:21:00.820000+00:00	2018-12-17 22:38:45.740000+00:00
ur7233						
ur6428						
ur4664						
ur5475	2018-12-17 18:32:20.707692+00:00	2018-12-17 18:43:31+00:00	2018-12-17 17:56:36+00:00	2018-12-17 19:02:57+00:00	2018-12-17 17:57:34.200000+00:00	2018-12-17 19:00:53.720000+00:00
ur2058						
ur8513						
ur7243	2018-12-17 18:02:26.152672+00:00	2018-12-17 17:51:47+00:00	2018-12-17 17:37:25+00:00	2018-12-17 18:56:17+00:00	2018-12-17 17:37:28+00:00	2018-12-17 18:41:06.150000+00:00
ur0820	2018-12-17 17:03:21.679091+00:00	2018-12-17 16:57:36+00:00	2018-12-17 16:52:15+00:00	2018-12-17 17:39:29+00:00	2018-12-17 16:52:19+00:00	2018-12-17 17:31:05.265000+00:00
ur4523	2018-12-17 17:09:23.911765+00:00	2018-12-17 16:49:59+00:00	2018-12-17 16:25:54.850000+00:00	2018-12-17 19:08:49.275000+00:00	2018-12-17 16:26:24+00:00	2018-12-17 18:45:52.675000+00:00
ur0450	2018-12-17 17:58:19.761092+00:00	2018-12-17 17:48:51+00:00	2018-12-17 17:35:33+00:00	2018-12-17 18:50:58+00:00	2018-12-17 17:35:46+00:00	2018-12-17 18:42:37.560000+00:00
ur6920	2018-12-17 17:43:22.224299+00:00	2018-12-17 17:39:22+00:00	2018-12-17 17:28:49.650000+00:00	2018-12-17 18:09:41.100000+00:00	2018-12-17 17:29:10.010000+00:00	2018-12-17 18:07:17.280000+00:00
ur1563						
ur1303	2018-12-17 18:29:46.171429+00:00	2018-12-17 18:31:10+00:00	2018-12-17 18:15:23+00:00	2018-12-17 18:51:40.100000+00:00	2018-12-17 18:15:44.790000+00:00	2018-12-17 18:42:51.170000+00:00
ur1686	2018-12-17 16:49:30.895980+00:00	2018-12-17 16:45:05.500000+00:00	2018-12-17 16:32:04.875000+00:00	2018-12-17 17:29:14.250000+00:00	2018-12-17 16:32:40+00:00	2018-12-17 17:14:57.225000+00:00
ur1482						
ur5958						
ur1609						
ur0885	2018-12-17 17:37:27.137555+00:00	2018-12-17 17:33:38+00:00	2018-12-17 17:24:14+00:00	2018-12-17 18:08:50.025000+00:00	2018-12-17 17:24:36.380000+00:00	2018-12-17 18:01:03.930000+00:00
ur4035						
ur7662	2018-12-17 18:27:40.799180+00:00	2018-12-17 18:24:14+00:00	2018-12-17 17:55:23.875000+00:00	2018-12-17 19:14:06.825000+00:00	2018-12-17 17:56:34.370000+00:00	2018-12-17 19:08:45.655000+00:00
ur0376	2018-12-17 16:48:04.709195+00:00	2018-12-17 16:40:55+00:00	2018-12-17 16:32:01+00:00	2018-12-17 17:27:51+00:00	2018-12-17 16:32:13+00:00	2018-12-17 17:21:32.185000+00:00
ur6094						
ur1356	2018-12-17 16:53:26.881374+00:00	2018-12-17 16:50:23+00:00	2018-12-17 16:40:57+00:00	2018-12-17 17:21:27+00:00	2018-12-17 16:41:16+00:00	2018-12-17 17:15:31.400000+00:00
ur7169	2018-12-17 18:00:15.758621+00:00	2018-12-17 17:54:46+00:00	2018-12-17 17:48:04+00:00	2018-12-17 18:28:29.600000+00:00	2018-12-17 17:48:11.690000+00:00	2018-12-17 18:24:37.825000+00:00
ur8031						
ur1074	2018-12-17 17:08:16.096857+00:00	2018-12-17 17:04:05+00:00	2018-12-17 16:54:01+00:00	2018-12-17 17:46:47.050000+00:00	2018-12-17 16:54:19+00:00	2018-12-17 17:29:27.710000+00:00
ur4313	2018-12-17 17:18:57.674721+00:00	2018-12-17 17:08:45.500000+00:00	2018-12-17 16:32:00.425000+00:00	2018-12-17 19:01:19+00:00	2018-12-17 16:32:45.645000+00:00	2018-12-17 18:38:48.355000+00:00
ur7184	2018-12-17 18:21:13.012500+00:00	2018-12-17 18:14:19.500000+00:00	2018-12-17 18:06:02+00:00	2018-12-17 18:43:35.100000+00:00	2018-12-17 18:06:22.515000+00:00	2018-12-17 18:42:30+00:00
ur4381	2018-12-17 17:09:41.180645+00:00	2018-12-17 17:02:12+00:00	2018-12-17 16:51:49+00:00	2018-12-17 17:50:27.050000+00:00	2018-12-17 16:52:01+00:00	2018-12-17 17:40:56.615000+00:00
ur7450	2018-12-17 17:34:15.219355+00:00	2018-12-17 17:26:34+00:00	2018-12-17 17:20:32.950000+00:00	2018-12-17 18:22:20.650000+00:00	2018-12-17 17:21:08.090000+00:00	2018-12-17 18:06:20.910000+00:00
ur7411	2018-12-17 17:35:16.998099+00:00	2018-12-17 17:26:42+00:00	2018-12-17 17:13:28.125000+00:00	2018-12-17 18:31:16+00:00	2018-12-17 17:13:46+00:00	2018-12-17 18:07:58.500000+00:00
ur8316						
ur0347	2018-12-17 17:33:24.883268+00:00	2018-12-17 17:23:36+00:00	2018-12-17 17:07:18.250000+00:00	2018-12-17 18:15:38+00:00	2018-12-17 17:07:35+00:00	2018-12-17 18:11:42.550000+00:00
ur0467						
ur5198	2018-12-17 17:17:03.467577+00:00	2018-12-17 17:12:13+00:00	2018-12-17 17:06:29+00:00	2018-12-17 17:47:11.100000+00:00	2018-12-17 17:06:35+00:00	2018-12-17 17:42:32.620000+00:00
ur7839	2018-12-17 18:19:56.019830+00:00	2018-12-17 18:20:54+00:00	2018-12-17 17:56:09.400000+00:00	2018-12-17 18:54:01+00:00	2018-12-17 17:56:31.920000+00:00	2018-12-17 18:50:15+00:00
ur4927	2018-12-17 18:03:43.579085+00:00	2018-12-17 17:54:51+00:00	2018-12-17 17:43:39.100000+00:00	2018-12-17 18:58:57+00:00	2018-12-17 17:43:48+00:00	2018-12-17 18:42:59.540000+00:00
ur2989	2018-12-17 17:49:16.190184+00:00	2018-12-17 17:45:12+00:00	2018-12-17 17:39:19+00:00	2018-12-17 18:21:46+00:00	2018-12-17 17:39:31.190000+00:00	2018-12-17 18:09:43.530000+00:00
ur7486						
ur3650	2018-12-17 17:25:25.791055+00:00	2018-12-17 17:22:58+00:00	2018-12-17 17:09:56+00:00	2018-12-17 17:52:01+00:00	2018-12-17 17:11:04+00:00	2018-12-17 17:46:56+00:00
ur4562						
ur7034	2018-12-17 17:23:25.712993+00:00	2018-12-17 17:13:27+00:00	2018-12-17 16:59:40.750000+00:00	2018-12-17 18:23:04.625000+00:00	2018-12-17 17:00:09.100000+00:00	2018-12-17 18:06:25+00:00
ur8860	2018-12-17 18:13:46.132246+00:00	2018-12-17 18:18:05+00:00	2018-12-17 17:22:32+00:00	2018-12-17 18:35:34.450000+00:00	2018-12-17 17:29:57+00:00	2018-12-17 18:33:11.805000+00:00
ur3645	2018-12-17 17:19:06.384519+00:00	2018-12-17 17:12:59+00:00	2018-12-17 17:08:00+00:00	2018-12-17 18:16:43+00:00	2018-12-17 17:08:18+00:00	2018-12-17 17:40:56+00:00
ur4570	2018-12-17 17:51:52.405714+00:00	2018-12-17 17:51:24+00:00	2018-12-17 17:48:04+00:00	2018-12-17 17:57:49.500000+00:00	2018-12-17 17:48:13.580000+00:00	2018-12-17 17:56:44+00:00
ur1046	2018-12-17 18:02:56.830450+00:00	2018-12-17 18:01:42+00:00	2018-12-17 18:00:50+00:00	2018-12-17 18:11:30.800000+00:00	2018-12-17 18:00:57.400000+00:00	2018-12-17 18:04:45.520000+00:00
ur5251	2018-12-17 18:19:58.375635+00:00	2018-12-17 18:16:13+00:00	2018-12-17 17:50:08+00:00	2018-12-17 19:02:41.600000+00:00	2018-12-17 17:51:11.300000+00:00	2018-12-17 18:54:18.680000+00:00
ur3811	2018-12-17 17:11:37.451754+00:00	2018-12-17 17:02:22+00:00	2018-12-17 16:43:46+00:00	2018-12-17 18:09:24.750000+00:00	2018-12-17 16:44:25+00:00	2018-12-17 17:58:40.300000+00:00
ur1546	2018-12-17 17:07:24.441767+00:00	2018-12-17 17:01:14+00:00	2018-12-17 16:51:17+00:00	2018-12-17 17:38:03+00:00	2018-12-17 16:51:41.735000+00:00	2018-12-17 17:37:39.530000+00:00
ur3145	2018-12-17 17:15:11.502242+00:00	2018-12-17 17:11:14+00:00	2018-12-17 16:59:37+00:00	2018-12-17 17:49:38+00:00	2018-12-17 16:59:51+00:00	2018-12-17 17:41:42.150000+00:00
ur2808						
ur4665						
ur7874						
ur3261	2018-12-17 17:26:15.045714+00:00	2018-12-17 17:20:23+00:00	2018-12-17 17:11:18+00:00	2018-12-17 17:53:49.200000+00:00	2018-12-17 17:11:29+00:00	2018-12-17 17:52:47.420000+00:00
ur7058	2018-12-17 17:49:50.647413+00:00	2018-12-17 17:48:08+00:00	2018-12-17 17:31:53+00:00	2018-12-17 18:15:27.250000+00:00	2018-12-17 17:32:40+00:00	2018-12-17 18:10:42+00:00
ur5268						
ur8359						
ur6593	2018-12-17 18:58:25.126930+00:00	2018-12-17 18:52:14+00:00	2018-12-17 17:48:12.850000+00:00	2018-12-17 20:11:25+00:00	2018-12-17 17:50:08.290000+00:00	2018-12-17 20:10:35.530000+00:00
ur7761						
ur4306	2018-12-17 17:08:02.059896+00:00	2018-12-17 17:01:06.500000+00:00	2018-12-17 17:00:13+00:00	2018-12-17 18:04:33+00:00	2018-12-17 17:00:16.220000+00:00	2018-12-17 17:33:44+00:00
ur0480	2018-12-17 17:24:04.853352+00:00	2018-12-17 17:09:43+00:00	2018-12-17 16:31:59.875000+00:00	2018-12-17 19:07:33+00:00	2018-12-17 16:33:52.325000+00:00	2018-12-17 18:41:53.275000+00:00
ur4444	2018-12-17 17:06:42.520548+00:00	2018-12-17 17:04:37+00:00	2018-12-17 16:51:24+00:00	2018-12-17 17:42:54.200000+00:00	2018-12-17 16:51:24+00:00	2018-12-17 17:32:35.200000+00:00
ur3826	2018-12-17 17:33:18.708840+00:00	2018-12-17 17:18:19+00:00	2018-12-17 16:33:40.800000+00:00	2018-12-17 18:56:09.200000+00:00	2018-12-17 16:34:34.440000+00:00	2018-12-17 18:51:30+00:00
ur6936	2018-12-17 19:38:09.661654+00:00	2018-12-17 19:42:44+00:00	2018-12-17 18:19:22.600000+00:00	2018-12-17 20:39:23.300000+00:00	2018-12-17 18:27:19+00:00	2018-12-17 20:33:01.140000+00:00
ur8315						
ur0624	2018-12-17 17:29:11.033000+00:00	2018-12-17 17:21:20.500000+00:00	2018-12-17 16:59:38+00:00	2018-12-17 18:19:31.025000+00:00	2018-12-17 17:00:15+00:00	2018-12-17 18:08:59+00:00
ur1502	2018-12-17 17:41:29.022936+00:00	2018-12-17 17:35:50.500000+00:00	2018-12-17 17:25:44+00:00	2018-12-17 18:10:56+00:00	2018-12-17 17:26:08.035000+00:00	2018-12-17 18:08:24.930000+00:00
ur1418	2018-12-17 19:25:52.962726+00:00	2018-12-17 19:26:32+00:00	2018-12-17 19:11:52+00:00	2018-12-17 19:31:05+00:00	2018-12-17 19:23:47.460000+00:00	2018-12-17 19:29:32+00:00
ur0748						
ur8819	2018-12-17 18:28:19.347826+00:00	2018-12-17 18:30:34+00:00	2018-12-17 17:49:08.300000+00:00	2018-12-17 18:51:09.100000+00:00	2018-12-17 17:52:35.120000+00:00	2018-12-17 18:50:28+00:00
ur3854	2018-12-17 17:56:52.297578+00:00	2018-12-17 17:50:15+00:00	2018-12-17 17:12:42.800000+00:00	2018-12-17 18:41:50.600000+00:00	2018-12-17 17:13:59+00:00	2018-12-17 18:39:12.080000+00:00
ur6278						
ur7991						
ur2218	2018-12-17 17:40:31.002030+00:00	2018-12-17 17:28:56+00:00	2018-12-17 17:13:55.600000+00:00	2018-12-17 18:39:18+00:00	2018-12-17 17:14:19+00:00	2018-12-17 18:28:37.400000+00:00
ur5389	2018-12-17 17:47:37.460317+00:00	2018-12-17 17:39:25+00:00	2018-12-17 17:25:51.850000+00:00	2018-12-17 18:29:06+00:00	2018-12-17 17:26:30.140000+00:00	2018-12-17 18:18:22.360000+00:00
ur0761	2018-12-17 17:26:32.405814+00:00	2018-12-17 17:18:10+00:00	2018-12-17 16:59:38+00:00	2018-12-17 18:20:16.775000+00:00	2018-12-17 16:59:59+00:00	2018-12-17 18:07:07+00:00
ur6707						
