user_id	mean	median	CI_low	CI_high	CI_83_low	CI_83_high
ur5837	2018-12-17 06:50:04.667162+00:00	2018-12-17 06:51:11+00:00	2018-12-17 06:20:10.600000+00:00	2018-12-17 07:07:30+00:00	2018-12-17 06:28:05.040000+00:00	2018-12-17 07:06:24+00:00
ur2735	2018-12-17 06:55:32.767062+00:00	2018-12-17 07:00:49+00:00	2018-12-17 06:17:14+00:00	2018-12-17 07:19:42+00:00	2018-12-17 06:19:40+00:00	2018-12-17 07:17:18+00:00
ur1455	2018-12-17 07:26:26.174863+00:00	2018-12-17 07:30:15+00:00	2018-12-17 06:57:46.575000+00:00	2018-12-17 07:42:38+00:00	2018-12-17 07:03:50.755000+00:00	2018-12-17 07:42:28+00:00
ur7752	2018-12-17 07:00:35.017452+00:00	2018-12-17 07:05:24+00:00	2018-12-17 06:32:37.275000+00:00	2018-12-17 07:19:29+00:00	2018-12-17 06:36:17.735000+00:00	2018-12-17 07:18:33.265000+00:00
ur7794						
ur6299	2018-12-17 07:42:20.834320+00:00	2018-12-17 07:52:35+00:00	2018-12-17 06:47:49.600000+00:00	2018-12-17 07:53:17+00:00	2018-12-17 07:20:15.120000+00:00	2018-12-17 07:53:17+00:00
ur7285	2018-12-17 07:09:01.929775+00:00	2018-12-17 07:11:38+00:00	2018-12-17 06:40:43.125000+00:00	2018-12-17 07:27:12+00:00	2018-12-17 06:47:25.970000+00:00	2018-12-17 07:25:32+00:00
ur4302	2018-12-17 07:24:59.112042+00:00	2018-12-17 07:28:05+00:00	2018-12-17 06:50:54+00:00	2018-12-17 07:52:50+00:00	2018-12-17 06:55:13.540000+00:00	2018-12-17 07:49:24+00:00
ur1931	2018-12-17 07:04:22.869333+00:00	2018-12-17 07:09:34+00:00	2018-12-17 06:28:01+00:00	2018-12-17 07:17:46+00:00	2018-12-17 06:35:34.960000+00:00	2018-12-17 07:17:37+00:00
ur2346	2018-12-17 06:41:49.564103+00:00	2018-12-17 06:49:14.500000+00:00	2018-12-17 06:14:14.375000+00:00	2018-12-17 06:54:42+00:00	2018-12-17 06:15:55+00:00	2018-12-17 06:54:36.300000+00:00
ur4234	2018-12-17 07:14:56.607889+00:00	2018-12-17 07:16:28+00:00	2018-12-17 06:49:51+00:00	2018-12-17 07:29:56+00:00	2018-12-17 06:55:31+00:00	2018-12-17 07:28:43+00:00
ur1883	2018-12-17 07:02:36.504883+00:00	2018-12-17 07:07:02+00:00	2018-12-17 06:31:15+00:00	2018-12-17 07:19:43+00:00	2018-12-17 06:35:45.180000+00:00	2018-12-17 07:19:17+00:00
ur0567						
ur6925	2018-12-17 06:55:50.899563+00:00	2018-12-17 07:03:25+00:00	2018-12-17 06:10:23+00:00	2018-12-17 07:14:21+00:00	2018-12-17 06:10:39+00:00	2018-12-17 07:14:03+00:00
ur7799						
ur7921						
ur7172						
ur5241	2018-12-17 07:56:12.472973+00:00	2018-12-17 08:07:24.500000+00:00	2018-12-17 07:05:42+00:00	2018-12-17 08:13:53+00:00	2018-12-17 07:29:46+00:00	2018-12-17 08:13:50+00:00
ur4139	2018-12-17 07:27:43.850851+00:00	2018-12-17 07:32:27+00:00	2018-12-17 07:01:11.500000+00:00	2018-12-17 07:38:33+00:00	2018-12-17 07:06:27+00:00	2018-12-17 07:38:28+00:00
ur9024						
ur6386						
ur0929						
ur6004	2018-12-17 06:56:16.588235+00:00	2018-12-17 06:51:58.500000+00:00	2018-12-17 06:09:41.575000+00:00	2018-12-17 07:34:04.275000+00:00	2018-12-17 06:14:14.225000+00:00	2018-12-17 07:32:46.185000+00:00
ur0533	2018-12-17 07:10:42.070160+00:00	2018-12-17 07:17:57+00:00	2018-12-17 06:32:59.125000+00:00	2018-12-17 07:26:41+00:00	2018-12-17 06:42:17.875000+00:00	2018-12-17 07:26:25+00:00
ur3100	2018-12-17 06:48:55.455882+00:00	2018-12-17 06:53:49+00:00	2018-12-17 06:19:37+00:00	2018-12-17 07:07:24.450000+00:00	2018-12-17 06:25:49.175000+00:00	2018-12-17 07:06:43+00:00
ur1664	2018-12-17 05:58:52.381039+00:00	2018-12-17 05:52:33+00:00	2018-12-17 05:30:08+00:00	2018-12-17 06:55:54+00:00	2018-12-17 05:30:44.160000+00:00	2018-12-17 06:47:14.200000+00:00
ur1996	2018-12-17 06:36:27.485286+00:00	2018-12-17 06:39:22+00:00	2018-12-17 06:09:22+00:00	2018-12-17 06:51:38+00:00	2018-12-17 06:14:37+00:00	2018-12-17 06:51:23+00:00
ur4842	2018-12-17 06:13:19.579137+00:00	2018-12-17 06:12:38+00:00	2018-12-17 05:14:08.025000+00:00	2018-12-17 07:02:39+00:00	2018-12-17 05:22:22.290000+00:00	2018-12-17 07:00:50+00:00
ur0679	2018-12-17 06:57:57.848611+00:00	2018-12-17 07:02:09.500000+00:00	2018-12-17 06:29:45.300000+00:00	2018-12-17 07:17:47+00:00	2018-12-17 06:33:03.690000+00:00	2018-12-17 07:17:17+00:00
ur2252	2018-12-17 06:41:45.086106+00:00	2018-12-17 06:47:38+00:00	2018-12-17 06:11:32.750000+00:00	2018-12-17 06:58:01+00:00	2018-12-17 06:15:59+00:00	2018-12-17 06:57:55+00:00
ur7863	2018-12-17 06:43:05.895161+00:00	2018-12-17 06:49:20+00:00	2018-12-17 06:19:05.600000+00:00	2018-12-17 06:58:46+00:00	2018-12-17 06:20:12.455000+00:00	2018-12-17 06:58:41.725000+00:00
ur0708	2018-12-17 07:09:50.118123+00:00	2018-12-17 07:11:20.500000+00:00	2018-12-17 06:46:58.600000+00:00	2018-12-17 07:28:04.575000+00:00	2018-12-17 06:51:33.350000+00:00	2018-12-17 07:27:17.220000+00:00
ur5489						
ur3161	2018-12-17 07:04:38.624714+00:00	2018-12-17 07:10:42+00:00	2018-12-17 06:30:01.600000+00:00	2018-12-17 07:17:47+00:00	2018-12-17 06:34:02.740000+00:00	2018-12-17 07:16:55.940000+00:00
ur4989	2018-12-17 07:25:48.215217+00:00	2018-12-17 07:32:06.500000+00:00	2018-12-17 06:54:26.475000+00:00	2018-12-17 07:42:36+00:00	2018-12-17 07:00:42.030000+00:00	2018-12-17 07:42:23+00:00
ur7717	2018-12-17 06:58:06.378378+00:00	2018-12-17 07:02:02.500000+00:00	2018-12-17 06:20:11.075000+00:00	2018-12-17 07:19:32.350000+00:00	2018-12-17 06:28:22.680000+00:00	2018-12-17 07:19:11.155000+00:00
ur8247						
ur3528	2018-12-17 06:43:10.430657+00:00	2018-12-17 06:46:02+00:00	2018-12-17 06:16:37.600000+00:00	2018-12-17 06:54:41.600000+00:00	2018-12-17 06:25:17.560000+00:00	2018-12-17 06:54:31.880000+00:00
ur0549						
ur7999						
ur0432	2018-12-17 07:43:53.997452+00:00	2018-12-17 07:51:38+00:00	2018-12-17 06:58:46+00:00	2018-12-17 08:05:35+00:00	2018-12-17 07:06:39.360000+00:00	2018-12-17 08:05:08+00:00
ur1603						
ur6577						
ur8564	2018-12-17 07:28:20.132075+00:00	2018-12-17 07:22:18+00:00	2018-12-17 07:07:52.450000+00:00	2018-12-17 08:23:06.400000+00:00	2018-12-17 07:10:05.440000+00:00	2018-12-17 07:47:29+00:00
ur9070	2018-12-17 07:06:27.187500+00:00	2018-12-17 07:04:00.500000+00:00	2018-12-17 06:43:17.875000+00:00	2018-12-17 07:37:06+00:00	2018-12-17 06:45:57.185000+00:00	2018-12-17 07:36:27+00:00
ur0889	2018-12-17 07:06:23.971751+00:00	2018-12-17 07:11:25+00:00	2018-12-17 06:29:13+00:00	2018-12-17 07:17:43+00:00	2018-12-17 06:44:08+00:00	2018-12-17 07:17:35+00:00
ur4797	2018-12-17 07:36:27.916168+00:00	2018-12-17 07:38:29.500000+00:00	2018-12-17 06:55:08+00:00	2018-12-17 08:15:06.750000+00:00	2018-12-17 06:57:34+00:00	2018-12-17 08:13:11+00:00
