user_id	mean	median	CI_low	CI_high	CI_83_low	CI_83_high
ur0723	2018-12-17 16:54:13.011561+00:00	2018-12-17 16:44:19+00:00	2018-12-17 16:29:00.600000+00:00	2018-12-17 17:53:43+00:00	2018-12-17 16:29:24+00:00	2018-12-17 17:39:38.120000+00:00
ur3379	2018-12-17 17:11:20.711423+00:00	2018-12-17 17:01:02+00:00	2018-12-17 16:45:05+00:00	2018-12-17 18:03:00.350000+00:00	2018-12-17 16:45:30+00:00	2018-12-17 17:55:07.720000+00:00
ur6752						
ur8255	2018-12-17 16:50:53.222222+00:00	2018-12-17 16:52:38+00:00	2018-12-17 16:43:02+00:00	2018-12-17 17:03:26+00:00	2018-12-17 16:43:02.445000+00:00	2018-12-17 17:00:28.890000+00:00
ur3352	2018-12-17 17:07:38.123404+00:00	2018-12-17 17:08:56+00:00	2018-12-17 16:31:41+00:00	2018-12-17 17:54:04.350000+00:00	2018-12-17 16:34:45.720000+00:00	2018-12-17 17:48:22+00:00
ur4042	2018-12-17 16:57:08.863248+00:00	2018-12-17 16:52:35+00:00	2018-12-17 16:44:12+00:00	2018-12-17 17:32:42.250000+00:00	2018-12-17 16:44:22.750000+00:00	2018-12-17 17:28:13.250000+00:00
ur5701	2018-12-17 16:58:23.261572+00:00	2018-12-17 16:58:21+00:00	2018-12-17 16:20:05.200000+00:00	2018-12-17 17:49:15+00:00	2018-12-17 16:24:11.160000+00:00	2018-12-17 17:35:48.480000+00:00
ur1728	2018-12-17 17:15:25.534039+00:00	2018-12-17 17:12:37+00:00	2018-12-17 15:55:49.500000+00:00	2018-12-17 18:15:44+00:00	2018-12-17 16:01:34.200000+00:00	2018-12-17 18:12:47+00:00
ur5837	2018-12-17 17:00:17.557207+00:00	2018-12-17 16:48:57+00:00	2018-12-17 16:39:16+00:00	2018-12-17 17:53:05.800000+00:00	2018-12-17 16:39:26+00:00	2018-12-17 17:40:04+00:00
ur2735	2018-12-17 17:09:29.771513+00:00	2018-12-17 17:01:56+00:00	2018-12-17 16:29:00+00:00	2018-12-17 18:59:19+00:00	2018-12-17 16:31:35+00:00	2018-12-17 17:54:31+00:00
ur1455	2018-12-17 17:52:37.577869+00:00	2018-12-17 17:44:05+00:00	2018-12-17 17:29:10+00:00	2018-12-17 18:39:42.375000+00:00	2018-12-17 17:29:30+00:00	2018-12-17 18:32:29.595000+00:00
ur7752	2018-12-17 16:44:54.624346+00:00	2018-12-17 16:40:18+00:00	2018-12-17 16:32:33+00:00	2018-12-17 17:20:18+00:00	2018-12-17 16:32:51.735000+00:00	2018-12-17 17:09:25.590000+00:00
ur7794						
ur6299	2018-12-17 16:26:53.769231+00:00	2018-12-17 16:20:38+00:00	2018-12-17 16:09:57+00:00	2018-12-17 17:01:07.800000+00:00	2018-12-17 16:12:08+00:00	2018-12-17 16:54:13.720000+00:00
ur7285	2018-12-17 17:23:47.847378+00:00	2018-12-17 17:23:39+00:00	2018-12-17 16:57:05+00:00	2018-12-17 18:11:09+00:00	2018-12-17 16:57:29+00:00	2018-12-17 18:03:55+00:00
ur4302	2018-12-17 18:00:47.841885+00:00	2018-12-17 18:01:52+00:00	2018-12-17 17:21:21.150000+00:00	2018-12-17 18:31:27+00:00	2018-12-17 17:33:01+00:00	2018-12-17 18:28:29.640000+00:00
ur1931	2018-12-17 16:37:17.658667+00:00	2018-12-17 16:34:11+00:00	2018-12-17 16:19:50+00:00	2018-12-17 17:09:38+00:00	2018-12-17 16:20:11+00:00	2018-12-17 17:04:38.460000+00:00
ur2346	2018-12-17 17:06:45.307692+00:00	2018-12-17 17:04:54.500000+00:00	2018-12-17 16:38:59.875000+00:00	2018-12-17 17:46:30.125000+00:00	2018-12-17 16:40:19+00:00	2018-12-17 17:43:05.425000+00:00
ur4234	2018-12-17 17:28:47.058005+00:00	2018-12-17 17:24:41+00:00	2018-12-17 17:21:06+00:00	2018-12-17 17:57:08.750000+00:00	2018-12-17 17:21:06+00:00	2018-12-17 17:49:50+00:00
ur1883	2018-12-17 16:44:48.522293+00:00	2018-12-17 16:41:09+00:00	2018-12-17 16:28:57+00:00	2018-12-17 17:18:15.450000+00:00	2018-12-17 16:29:14.090000+00:00	2018-12-17 17:11:31.550000+00:00
ur0567						
ur6925	2018-12-17 18:32:36.814722+00:00	2018-12-17 18:30:53+00:00	2018-12-17 17:59:54+00:00	2018-12-17 19:19:22+00:00	2018-12-17 18:00:50.170000+00:00	2018-12-17 19:19:11+00:00
ur7799						
ur7921						
ur7172						
ur5241	2018-12-17 16:02:38.655405+00:00	2018-12-17 15:59:23+00:00	2018-12-17 15:47:35.625000+00:00	2018-12-17 16:36:31+00:00	2018-12-17 15:50:12+00:00	2018-12-17 16:22:40.900000+00:00
ur4139	2018-12-17 17:48:44.656657+00:00	2018-12-17 17:45:24+00:00	2018-12-17 17:34:11+00:00	2018-12-17 18:15:09.450000+00:00	2018-12-17 17:34:31+00:00	2018-12-17 18:11:51+00:00
ur9024						
ur6386						
ur0929						
ur6004	2018-12-17 17:46:46.088235+00:00	2018-12-17 17:51:48.500000+00:00	2018-12-17 17:11:33.450000+00:00	2018-12-17 18:17:39.025000+00:00	2018-12-17 17:15:06.310000+00:00	2018-12-17 18:15:44.370000+00:00
ur0533	2018-12-17 17:09:41.019538+00:00	2018-12-17 17:02:50+00:00	2018-12-17 16:40:13+00:00	2018-12-17 18:02:24.750000+00:00	2018-12-17 16:40:49+00:00	2018-12-17 17:51:15.375000+00:00
