user_id	mean	median	CI_low	CI_high	CI_83_low	CI_83_high
ud0788	2018-12-17 16:28:04.750000+00:00	2018-12-17 16:12:26+00:00	2018-12-17 15:47:10.675000+00:00	2018-12-17 18:23:32.975000+00:00	2018-12-17 15:47:43.475000+00:00	2018-12-17 17:55:59.525000+00:00
ud0841	2018-12-17 16:40:06.343874+00:00	2018-12-17 16:27:07+00:00	2018-12-17 16:19:51+00:00	2018-12-17 17:42:08.500000+00:00	2018-12-17 16:20:02.420000+00:00	2018-12-17 17:26:50.260000+00:00
ud0479	2018-12-17 15:18:57.281176+00:00	2018-12-17 15:00:55.500000+00:00	2018-12-17 14:15:45+00:00	2018-12-17 17:25:17.450000+00:00	2018-12-17 14:17:06.165000+00:00	2018-12-17 17:03:19.680000+00:00
ud1069	2018-12-17 16:55:58.450704+00:00	2018-12-17 16:50:38+00:00	2018-12-17 16:24:51.250000+00:00	2018-12-17 17:40:38.500000+00:00	2018-12-17 16:26:27.550000+00:00	2018-12-17 17:32:49.500000+00:00
ud1071	2018-12-17 18:00:44.444444+00:00	2018-12-17 17:56:37.500000+00:00	2018-12-17 17:51:59.125000+00:00	2018-12-17 18:58:23.500000+00:00	2018-12-17 17:52:02.975000+00:00	2018-12-17 17:59:44.100000+00:00
ud0565	2018-12-17 18:01:38.900000+00:00	2018-12-17 17:56:34.500000+00:00	2018-12-17 17:33:40.350000+00:00	2018-12-17 18:35:42.550000+00:00	2018-12-17 17:36:01.365000+00:00	2018-12-17 18:32:23+00:00
ud1120	2018-12-17 16:50:37.214286+00:00	2018-12-17 16:40:03+00:00	2018-12-17 16:26:13.525000+00:00	2018-12-17 17:41:42.200000+00:00	2018-12-17 16:26:16+00:00	2018-12-17 17:39:25+00:00
ud1020						
ud0646	2018-12-17 17:10:23.681141+00:00	2018-12-17 17:06:09+00:00	2018-12-17 16:36:41+00:00	2018-12-17 18:01:22+00:00	2018-12-17 16:37:05+00:00	2018-12-17 17:56:36+00:00
ud1135	2018-12-17 17:12:31.379781+00:00	2018-12-17 17:12:14+00:00	2018-12-17 16:31:47.625000+00:00	2018-12-17 18:03:33.625000+00:00	2018-12-17 16:33:56.025000+00:00	2018-12-17 17:53:39+00:00
ud1209						
ud0688	2018-12-17 16:57:16.286872+00:00	2018-12-17 16:43:59+00:00	2018-12-17 16:30:08.400000+00:00	2018-12-17 18:19:36.600000+00:00	2018-12-17 16:30:34+00:00	2018-12-17 17:45:45.120000+00:00
ud0449	2018-12-17 17:35:57.495708+00:00	2018-12-17 17:28:52+00:00	2018-12-17 17:02:27+00:00	2018-12-17 18:33:00.625000+00:00	2018-12-17 17:02:41+00:00	2018-12-17 18:25:17+00:00
ud0912	2018-12-17 17:06:20.098592+00:00	2018-12-17 16:52:04+00:00	2018-12-17 16:39:21+00:00	2018-12-17 17:58:01.400000+00:00	2018-12-17 16:40:23+00:00	2018-12-17 17:55:00.300000+00:00
ud0834	2018-12-17 17:05:31.455081+00:00	2018-12-17 16:52:13+00:00	2018-12-17 16:33:40+00:00	2018-12-17 18:10:56.050000+00:00	2018-12-17 16:34:06+00:00	2018-12-17 17:59:38.070000+00:00
ud0680	2018-12-17 16:36:49.106464+00:00	2018-12-17 16:27:53.500000+00:00	2018-12-17 15:52:18+00:00	2018-12-17 18:09:42.500000+00:00	2018-12-17 15:54:14.340000+00:00	2018-12-17 17:52:12.865000+00:00
ud1023	2018-12-17 19:14:15.787815+00:00	2018-12-17 19:15:47.500000+00:00	2018-12-17 18:57:19.750000+00:00	2018-12-17 19:28:09.250000+00:00	2018-12-17 18:58:41.875000+00:00	2018-12-17 19:27:14.500000+00:00
ud0599	2018-12-17 17:09:54.442953+00:00	2018-12-17 17:04:07+00:00	2018-12-17 16:08:29.850000+00:00	2018-12-17 18:30:35.450000+00:00	2018-12-17 16:11:11.735000+00:00	2018-12-17 18:26:53.755000+00:00
ud0615	2018-12-17 16:43:49.599734+00:00	2018-12-17 16:27:40+00:00	2018-12-17 15:41:03.325000+00:00	2018-12-17 18:23:26.275000+00:00	2018-12-17 15:43:12+00:00	2018-12-17 18:04:05.300000+00:00
ud0868	2018-12-17 16:55:09.127208+00:00	2018-12-17 16:45:09+00:00	2018-12-17 16:23:47+00:00	2018-12-17 17:50:20.200000+00:00	2018-12-17 16:24:25.080000+00:00	2018-12-17 17:42:39+00:00
ud1127	2018-12-17 17:45:38.754386+00:00	2018-12-17 17:43:34+00:00	2018-12-17 17:32:45+00:00	2018-12-17 18:17:03+00:00	2018-12-17 17:32:48.520000+00:00	2018-12-17 18:12:01.440000+00:00
ud0484	2018-12-17 16:54:11.659830+00:00	2018-12-17 16:45:29.500000+00:00	2018-12-17 15:52:00+00:00	2018-12-17 18:17:23+00:00	2018-12-17 15:54:02.990000+00:00	2018-12-17 18:07:51.760000+00:00
ud1157	2018-12-17 17:04:43.058824+00:00	2018-12-17 16:52:59.500000+00:00	2018-12-17 16:30:21.225000+00:00	2018-12-17 17:59:58.125000+00:00	2018-12-17 16:30:33.095000+00:00	2018-12-17 17:48:33.455000+00:00
ud0704	2018-12-17 17:31:16.644670+00:00	2018-12-17 17:26:43+00:00	2018-12-17 16:57:17+00:00	2018-12-17 18:23:40.400000+00:00	2018-12-17 16:57:57.660000+00:00	2018-12-17 18:10:13.200000+00:00
ud0813	2018-12-17 16:50:27.445727+00:00	2018-12-17 16:42:31+00:00	2018-12-17 15:47:07+00:00	2018-12-17 18:23:30.400000+00:00	2018-12-17 15:48:34+00:00	2018-12-17 18:04:46.670000+00:00
ud0661	2018-12-17 17:01:26.813305+00:00	2018-12-17 16:45:41+00:00	2018-12-17 16:27:46.625000+00:00	2018-12-17 18:06:46.625000+00:00	2018-12-17 16:29:15.450000+00:00	2018-12-17 17:56:36.350000+00:00
ud0844	2018-12-17 18:38:44.700000+00:00	2018-12-17 18:39:08.500000+00:00	2018-12-17 18:33:08.350000+00:00	2018-12-17 18:45:21.550000+00:00	2018-12-17 18:33:13.730000+00:00	2018-12-17 18:45:21+00:00
ud0908						
ud1198	2018-12-17 18:58:21.347062+00:00	2018-12-17 19:02:10+00:00	2018-12-17 18:02:31.750000+00:00	2018-12-17 19:35:10+00:00	2018-12-17 18:09:28+00:00	2018-12-17 19:33:28+00:00
ud0605	2018-12-17 17:08:34.305239+00:00	2018-12-17 17:10:26+00:00	2018-12-17 16:18:17+00:00	2018-12-17 18:07:45.200000+00:00	2018-12-17 16:18:38.230000+00:00	2018-12-17 17:59:06+00:00
ud1027	2018-12-17 17:03:55.600000+00:00	2018-12-17 16:55:05.500000+00:00	2018-12-17 15:37:50.525000+00:00	2018-12-17 18:23:20.250000+00:00	2018-12-17 15:43:06.995000+00:00	2018-12-17 18:14:32.580000+00:00
ud0763	2018-12-17 17:16:37.426573+00:00	2018-12-17 17:10:08.500000+00:00	2018-12-17 16:50:57+00:00	2018-12-17 17:55:29.725000+00:00	2018-12-17 16:51:21.605000+00:00	2018-12-17 17:50:45.300000+00:00
ud0447	2018-12-17 17:29:22.678000+00:00	2018-12-17 17:19:56+00:00	2018-12-17 16:55:02.475000+00:00	2018-12-17 18:25:40.200000+00:00	2018-12-17 16:55:30+00:00	2018-12-17 18:16:52.020000+00:00
ud0532						
ud0747	2018-12-17 17:05:06.156986+00:00	2018-12-17 16:56:55+00:00	2018-12-17 16:30:06.800000+00:00	2018-12-17 18:01:21.200000+00:00	2018-12-17 16:30:59+00:00	2018-12-17 17:51:02.700000+00:00
ud0774	2018-12-17 16:36:15.632353+00:00	2018-12-17 16:27:35+00:00	2018-12-17 16:19:51+00:00	2018-12-17 17:36:56.650000+00:00	2018-12-17 16:20:05.035000+00:00	2018-12-17 17:20:58.580000+00:00
ud1046	2018-12-17 17:14:37.649123+00:00	2018-12-17 17:04:56+00:00	2018-12-17 16:54:35.400000+00:00	2018-12-17 18:12:02.600000+00:00	2018-12-17 16:54:47.280000+00:00	2018-12-17 17:57:02.440000+00:00
ud1136	2018-12-17 17:00:47.756757+00:00	2018-12-17 17:00:47+00:00	2018-12-17 16:28:58.800000+00:00	2018-12-17 17:50:13.600000+00:00	2018-12-17 16:29:53.340000+00:00	2018-12-17 17:33:21.700000+00:00
