quantity	mean	median	CI_low	CI_high	CI_83_low	CI_83_high
dawn	2018-12-17 06:05:26.905907+00:00	2018-12-17 06:05:27.921158+00:00	2018-12-17 06:02:28.144585+00:00	2018-12-17 06:08:17.032282+00:00	2018-12-17 06:03:23.701354+00:00	2018-12-17 06:07:28.154313+00:00
