quantity	mean	median	CI_low	CI_high	CI_83_low	CI_83_high
sunrise	2018-12-17 06:49:16.900609+00:00	2018-12-17 06:49:17.085393+00:00	2018-12-17 06:48:20.893530+00:00	2018-12-17 06:50:12.673152+00:00	2018-12-17 06:48:36.710616+00:00	2018-12-17 06:49:56.257636+00:00
